id,house_value,house_age,household_size,vacant_units,population,income,age_population,postgrads,no_hs,diversity_index,unemployment,employed_technology,dist_landfills,dist_airports,dist_libraries,dist_supermarkets,dist_malls,dist_police,dist_hospitals,dist_universities,dist_schools,dist_parks,dist_coast,latitude,longitude
60374817121,886450,1973,3.17,31,2753,56760,43.4,0.98,16.85,61.2,6.27,5.09,4,31.63,1.91,8.56,1.2,1.37,1.54,3.59,0.58,0.38,32.32,34.07,-118.11
60591106034,556250,1948,4.49,15,985,104399,35.8,2.54,0,85,3.12,4.68,9.52,18.67,3.42,6.92,1.92,0.72,5.55,1.7,1.21,0.89,17.11,33.87,-118
60591106035,829741,1974,3.23,13,1894,77375,35.5,2.22,5.97,84.8,3.25,0.33,8.87,19.16,3.23,7.7,1.98,0.9,5.17,1.21,0.31,1.12,16.93,33.86,-117.99
60591106041,1137121,1994,3.18,12,1849,133101,47.1,10.82,0,62,3.3,1.65,11.35,20.84,4.74,5.2,1.62,2.91,6.25,1.54,0.61,0.77,18.96,33.88,-117.98
60591106042,1146919,1964,2.95,11,1443,145983,50.2,15.11,2.91,67.8,0,0.12,11.19,20.08,4.21,5.49,0.84,2.47,7.04,1.73,0.5,0.42,18.59,33.88,-117.99
60670059013,572391,1970,2.46,29,1898,124398,45.7,18.44,0.9,64,1.76,2.19,5.38,26.63,1.69,5.12,3.8,1.12,0.58,0.84,0.23,0.52,101.16,38.64,-121.36
60670059043,801630,1960,2.43,14,841,119824,47.1,35.43,3.09,58.1,4.1,12.06,4.62,27.5,3.14,4.5,3.37,3.04,2.53,2.82,0.65,0.47,100.34,38.63,-121.36
60670059044,581040,1967,2.41,38,2343,84481,39.3,7.04,0.51,72.7,6.39,3.8,5.6,28.66,1.98,5.54,4.1,3.53,3.26,3.45,0.55,0.28,100.85,38.62,-121.35
60670061011,597222,1971,2.46,37,1924,42551,38.2,3.79,1.35,81.5,15.41,2.82,1.93,23.65,1.63,1.5,1.4,3.78,3.8,0.52,1.79,0.37,98.14,38.63,-121.4
60670061023,676429,1958,2.86,12,1197,142896,39.6,14.7,4.93,77.5,5.66,2.51,1.52,25.52,2.06,1.63,0.52,5.49,1.85,1.43,1.44,0.6,97.8,38.61,-121.39
60670063002,583333,1951,2.68,27,1503,63145,38.9,4.52,7.25,86.8,20.78,1.57,3.17,20.94,2.54,2.98,2.45,1.08,4.96,2.71,1.04,0.07,96.04,38.63,-121.43
60670063003,197500,1959,2.92,16,1201,54224,35.6,8.66,4.58,87,5.5,0,3.67,20.77,2.35,3.64,2.15,2.09,4.03,3.8,0.65,1.01,94.95,38.62,-121.43
60670063004,215678,1958,3.28,14,1020,82881,34.3,0,10.2,88.4,24.38,0,4.56,20.34,1.28,4.6,2.08,2.92,3,3.89,0.37,0.47,94.11,38.61,-121.44
60591106043,858871,1973,3.09,24,3330,110687,42.8,13.24,0.09,69.7,4.31,3.15,11.28,20.14,3.11,4.76,0.77,3.37,7.3,2.87,0.67,0.34,19.17,33.89,-117.99
60591106044,1193878,1974,2.95,12,1614,135541,52.3,19.14,0.37,71.6,3.06,0,11.97,21.15,3.71,4.04,0.96,3.91,6.29,2.87,0.81,0.24,19.77,33.89,-117.98
60730024013,850410,1974,2.3,49,1528,78450,34.1,18,9.23,87.8,6.62,0,12.08,8.1,0.9,3.92,2.02,1.94,4.21,3.58,0.54,0.3,5.89,32.75,-117.12
61090011003,464286,1981,2.31,59,1316,105817,50.2,15.05,0.38,50.6,2.79,1.91,9.22,79.36,3.67,83.21,3.6,1.81,3.52,7.02,1.26,2.47,152.83,37.98,-120.4
61090012003,438208,1975,1.93,60,1288,39615,44,7.07,1.4,53.3,11.59,0,6.2,81.71,0.63,85.84,0.95,1.03,0.69,7.1,0.49,0.06,155.06,37.98,-120.37
61090012004,375758,1972,2.58,33,432,25000,37.9,14.58,0,57.4,1.56,0.53,7.11,80.11,2.18,84.32,1.53,1.57,1.61,8.18,1.23,1.33,153.93,37.97,-120.38
61090032003,474138,1982,2.45,81,1075,93344,43.8,1.02,0.93,53.7,7.67,0,10.16,95.09,3.3,100.35,8.1,17.07,15.71,18.85,3.81,1.22,167.05,37.98,-120.23
60730180001,1945312,1985,1.72,156,558,152933,63.8,23.84,0,44.2,3.03,4.17,5.2,9.03,1.63,4.11,0.55,9.44,7.88,5.21,1.71,0.23,0.3,33.16,-117.35
60650404021,613593,1949,4.15,22,2272,82129,37.7,7.04,11.4,74,10.78,0.11,10.92,17.27,4.52,10.93,2.46,7.07,7.8,7.57,1.53,0.2,55.01,33.97,-117.48
60650404022,599359,1973,3.78,20,2333,109505,38.1,2.66,11.02,77.9,5.7,0.85,9.93,16.41,3.18,11.25,1.36,6.06,8.85,8.62,0.47,1.2,55.9,33.98,-117.48
60650404031,622845,1962,4.32,16,2040,90060,34.2,0.64,6.03,72.5,6.27,0,8.69,15.26,1.86,10.41,1.52,5.6,10.21,8.98,0.81,0.79,56.56,33.99,-117.49
60070005011,628505,2004,2.35,21,1059,93656,41.2,16.53,0,57.1,0,0.48,10.18,8.96,6.37,5.94,6.39,5.97,4.95,5.73,2.83,4.11,162.06,39.74,-121.89
61090011002,457865,1965,2.23,46,926,73052,43.6,11.88,2.7,51.1,17.01,0,8.43,81.94,3.03,85.64,3.72,1.92,3.46,4.63,1.01,2,154.59,38,-120.39
60730199021,882576,1978,2.99,107,2677,100000,38.3,3.88,7.43,83.9,5.97,2.35,7.18,9.24,3.78,7.62,3.39,4.78,8,2.76,0.44,0.86,11.94,33.18,-117.22
60590016021,1237676,1992,3.31,13,759,200001,43.3,28.59,0,70.7,0,0,6.77,29.22,3.49,4.47,0.65,2.5,2.31,2.37,1.04,0.55,24.46,33.9,-117.91
60590218304,981643,1981,2.52,12,1398,162698,47.6,15.52,1.5,66.9,9.57,0.28,12.46,29.43,2.12,3.72,1.89,1.81,9.09,10.95,1.11,0.3,32.9,33.88,-117.76
60610209012,344355,1954,2.75,25,1514,51182,33.2,4.03,4.16,83.4,11.99,0.85,10.72,33.39,1.79,2.49,2.65,3.2,5.21,1.98,1.05,0.22,112.63,38.73,-121.3
60610209081,886719,1999,2.56,51,1831,100203,39.5,13.38,1.26,68.1,0,3.95,11.23,30.59,4.29,5.16,4.51,4.27,7.99,3.7,1.38,1.89,110.93,38.74,-121.32
60610209083,497159,1970,2.66,19,2584,77034,35.6,1.82,7.82,82.2,4.64,2.86,9.5,33.67,1.2,2.12,1.64,1.97,4.98,3.19,0.83,0.47,113.27,38.75,-121.3
60610220023,566406,1986,2.58,48,1266,92607,39.3,3,0,48.2,2.66,2.28,20.43,89.47,2.19,48.89,21.9,2.3,22.53,50.48,2.76,8.4,159.82,39.09,-120.96
60610205011,924479,1977,2.65,16,934,102544,52.5,12.31,0,48.9,4.84,10.18,9.07,58.14,7.01,16.38,7.05,6.09,7.41,18.05,2.3,5.5,134.79,38.9,-121.15
60610205021,897480,1992,2.37,37,1969,157978,56.4,16.61,0.3,34.5,8.78,2.27,15.24,60.26,8.14,15.16,7.94,7.06,13.82,16.23,3.93,0.75,134.52,38.85,-121.09
60610206052,994939,1979,2.71,33,2248,170679,51.4,21.44,0.76,50.5,7.93,3.55,16.89,45.9,2.02,8.66,5.28,7.08,8.12,9.32,1.9,0.57,119.82,38.73,-121.18
60610213043,1155431,1984,2.52,23,1483,117056,50.9,12.81,0,52,2.7,2.77,15.67,52.16,13.44,18.12,10.12,8.56,14.59,17.03,7.17,6.37,131.01,38.92,-121.21
60610215021,655247,1980,2.49,49,2602,89266,47.2,12.18,0.15,48.5,2.28,1.34,5.36,66.29,2.56,22.97,1.31,3.57,4.61,24.46,2.22,0.72,140.76,38.92,-121.07
60610215022,849375,1971,2.22,29,1080,135265,47.6,16.48,0.56,48.9,2.39,4.34,6.95,68.45,4.17,24.66,0.66,4.45,6.68,26.08,2.05,0.04,142.22,38.92,-121.05
60610220133,628968,1978,2.45,115,903,70282,54.9,4.87,0,42.2,10.22,4.46,14.79,100.05,9.12,60.16,18.05,9.04,18.42,61.76,7.4,12.11,168.19,39.18,-120.88
61150406003,270667,1964,3.37,42,1465,73812,35.1,0,4.3,83.8,3.51,0,14.86,55.28,9.4,54.67,12.09,9.88,9.86,6.66,0.74,0.84,126.64,39.08,-121.55
61150406004,253933,1972,2.96,2,829,68464,38.5,0,4.7,83.3,15.56,12.78,13.86,55.92,9.52,54.35,12.63,9.97,10.04,6.08,0.18,0.61,127.43,39.08,-121.54
61150406005,279000,1979,3.27,30,1155,23655,30.1,0,1.99,83.2,0,0,13.42,55.29,10.29,53.59,13.33,10.75,10.81,6.78,0.27,0.25,127.16,39.08,-121.53
60650412032,458871,1982,3.43,56,2365,69810,29.7,4.19,6.6,77.7,12.76,1,11.77,22.68,0.66,8.14,0.65,3.82,2.41,3.68,0.46,0.13,53.32,33.94,-117.46
60650414031,471839,1979,2.49,33,2230,87196,41.4,7.13,5.16,87,5.05,2.35,8.41,22.69,2.93,10.98,1.28,0.99,1,3.26,1.22,0.85,49.95,33.9,-117.46
60650414032,647409,2012,3.46,8,2288,150390,37.4,13.81,0.52,88.8,5.46,3.27,8.04,22.51,3.8,11.63,2.2,1.96,1.8,3.81,0.52,0.06,49.32,33.89,-117.46
60650414041,612382,1980,3.95,2,2094,120985,37.3,3.58,7.59,86.1,3.66,0,6.7,23.61,4.11,10.92,2.76,2.74,2.29,3.11,0.89,1.12,48.26,33.89,-117.47
60650414042,587106,1983,3.81,6,1657,90768,38.3,2.84,5.01,82,3.68,2.47,6.99,24.01,2.79,12.04,1.54,1.66,1.09,2.25,0.81,1.15,48.96,33.89,-117.47
61150409023,0,2009,3.55,86,679,56376,22.5,1.77,0,68.5,3.76,14.84,10.82,66.02,8.57,45.82,33.31,17.24,29.92,23.66,1.21,0.53,140.23,39.11,-121.33
60372690005,2000001,1959,2.28,28,1013,79202,41.3,24.98,2.07,71.2,1.74,0.39,8.28,5.4,1.21,1.65,1.48,1.95,3.63,0.38,0.79,0.41,6.59,34.03,-118.41
60372691002,915698,1957,2.23,16,821,105760,35.6,16.08,1.34,49.8,10.91,0.5,5.19,8.51,0.66,2.7,0.52,2.56,2.76,1.29,0.61,0.75,9.52,34.05,-118.39
60372691004,1253968,1965,2.2,72,1492,134612,35,8.45,7.51,41.4,13.29,2,5.48,8.28,0.99,2.87,0.19,2.43,3.02,1.5,0.75,1,9.4,34.05,-118.39
60372693001,2000001,1939,2.88,4,703,200001,47.4,35.85,0,48.8,3.38,0,7.86,5.82,0.74,2.15,1.27,3.52,4.04,1.7,1.34,0.16,7.5,34.04,-118.41
60372693002,2000001,1940,2.99,27,772,200001,44.7,33.16,0,48.7,3.89,2.6,8.4,5.19,0.73,1.39,1.87,2.92,4.15,0.9,0.98,0.51,6.83,34.04,-118.41
60372693003,1986486,1951,2.69,6,861,200001,43.6,17.19,0,56.7,9.25,4.14,8.92,4.66,0.21,0.87,2.07,2.97,4.58,0.85,0.75,0.08,6.42,34.03,-118.42
60372693005,2000001,1954,2.47,19,791,200001,42.8,36.79,0,57.7,5.64,6.36,8.94,4.88,0.94,1.63,1.05,3.32,4.1,1.94,0.52,0.85,6.97,34.04,-118.42
60372695001,1795858,1949,3.03,8,966,200001,40.2,22.46,0,44.1,2.38,0.44,5.71,7.9,0.69,2.54,0.47,3.17,1.67,0.41,0.82,0.64,8.64,34.04,-118.39
60372695002,2000001,1947,2.79,21,810,164735,42.7,32.1,0,53.4,3,0.56,6.68,7,1.69,1.72,0.64,2.3,2.13,1.41,0.37,0.47,7.81,34.04,-118.39
60650424021,638225,1985,3.53,22,1718,110350,40.7,5.12,1.22,87.4,0,0.21,11.7,10.9,4.44,15.4,1.69,8.31,4.71,7.99,1.37,1.95,69.88,33.95,-117.2
60650430061,487500,1972,3.47,43,2154,46075,33.7,1.9,8.08,81.2,12.94,0.11,18.85,29.5,0.18,23.59,2.59,0.54,19.67,26.86,0.34,0.31,38.68,33.67,-117.33
60650430062,457273,1986,3.54,15,1615,36158,29.8,0.68,11.46,82.1,6.66,2.97,18.48,28.7,0.99,24.11,1.87,1.28,19.36,27.42,0.65,0.3,39.19,33.68,-117.33
60372695003,2000001,1951,3.02,25,1350,200001,44.4,34.52,0,38.1,3.03,5.42,6.41,7.17,1.32,2.38,0.95,2.95,2.34,1.14,0.69,0.39,8.17,34.04,-118.4
60372695004,2000001,1947,3.48,9,1169,200001,37.1,35.07,0,29.8,6.36,0.4,6,7.59,0.97,2.97,1.13,3.44,2.45,0.97,0.6,0.85,8.64,34.05,-118.39
60372962101,590116,1975,3.49,25,1344,55093,29.4,1.49,5.43,73.7,6.38,0,8.33,17.67,0.6,3.36,1.2,0.65,2.36,5.45,0.5,0.66,0.64,33.75,-118.28
60372962102,667582,1964,2.89,23,1493,47779,35.5,2.61,7.7,77.6,9.9,0,8.03,17.4,0.97,3.22,1.02,1.07,2.59,5.01,0.56,0.82,0.63,33.75,-118.28
60372962201,654762,1947,3.3,8,584,33421,28.3,0,25.86,78.2,0,0,8.41,17.73,0.54,3.49,1.27,0.46,2.33,5.64,0.48,0.52,0.55,33.74,-118.28
60372962202,378571,1968,2.87,38,2170,36309,32.1,1.38,8.99,82.8,6.07,0,8.53,17.84,0.5,3.57,1.39,0.31,2.28,5.62,0.31,0.43,0.49,33.74,-118.28
60372963001,926511,1989,2.99,28,1679,124142,40.9,10.6,0,89.4,0.76,3.06,9.29,18.69,1.94,1.33,0.86,1.39,1.97,4.4,0.44,0.08,1.16,33.75,-118.3
60372963002,904948,1971,2.85,24,641,63700,37.6,1.87,6.08,87.5,25.12,0,8.89,18.29,2.13,1.49,1.25,1.02,2.43,4.34,0.74,0.27,0.94,33.76,-118.3
60650432061,566141,1995,3.29,30,1841,115967,32.9,9.18,0.65,82.7,10.3,1.1,7.5,42.67,1.5,3.17,1.11,1.52,2.09,6.47,0.41,0.51,38.7,33.57,-117.2
60670096082,513804,2003,3,36,3378,68749,32.4,7.1,3.17,84.5,3.63,1.23,8.96,39.61,0.08,6.48,3.31,5.62,1.59,0.57,0.9,0.01,85.32,38.45,-121.42
60670096091,523605,1994,3.85,9,2312,91849,34.4,1.47,3.81,84.9,4.74,3.71,9.76,39.27,2.46,6.04,3.57,6.43,3.41,1.9,0.95,0.29,83.49,38.45,-121.44
60670096101,445804,1985,3.66,7,1697,91481,32.3,1.71,2.59,88.8,8.92,1.74,9.26,37.75,2.36,7.7,2.07,5.64,2.23,1.74,0.84,0.44,84.34,38.46,-121.44
60670096112,528481,1996,2.85,7,2464,104204,39.1,3.98,1.91,84.8,6.84,13.72,4,45.02,3.6,2.35,1.26,0.93,6.97,5.79,1.06,0.01,84.54,38.41,-121.4
60670096122,466897,2002,2.8,21,2403,95732,36.3,3.75,3.33,86.9,7.43,7.4,5.02,43.95,4.54,2.12,0.55,2,6.16,4.83,0.39,0.33,84.04,38.42,-121.41
60730032021,658203,1956,3.7,16,1997,79410,37.4,2.25,4.81,85.7,1.5,3.33,11.64,15.77,0.7,11.04,1.97,4.35,2.24,4.51,0.47,1.19,5.19,32.68,-117.07
60730032022,589481,1961,3.52,14,2651,87851,40.9,3.02,5.17,86.5,3.32,1.72,10.78,15.88,0.51,10.67,1.78,4.47,2.94,4.82,0.81,0.63,5.29,32.67,-117.06
60371151011,983135,1966,2.89,20,1676,168025,50.7,15.33,1.91,74.2,3.89,6.9,10.43,5.5,2.81,3.74,1.68,2.63,4.33,1.86,0.94,0.83,23.43,34.25,-118.51
60371151012,937849,1963,2.99,17,1925,150458,48.4,22.23,0.31,73.8,7.49,0.2,11.48,4.61,2.52,4.77,2.67,2.38,3.44,1.94,0.49,0.27,22.56,34.24,-118.51
60371151013,1218434,1956,3,1,1326,157379,49.6,10.26,2.79,75.2,2.28,0,12.42,3.74,2.66,5.64,2.77,2.71,2.98,2.38,0.98,0.45,21.82,34.23,-118.51
60371152022,803091,1956,3.08,33,1779,100321,39.7,10.91,10.4,86.8,11.87,1.48,12.5,6.19,0.43,5.66,0.32,0.84,1.89,1.27,0.65,0.75,21.71,34.23,-118.54
60371152023,870763,1972,2.69,26,1567,56909,33.3,7.47,4.4,88.5,7.1,0.59,12.85,5.73,0.63,6.16,0.79,1.13,1.41,1.44,1.17,0.97,21.4,34.23,-118.53
60371153011,901627,1963,3.18,7,1274,107146,45.5,9.5,2.35,83.4,0.49,3.23,10.97,7.89,2,4.08,1.44,1.7,3.86,1.95,0.26,0.98,23.12,34.25,-118.54
60371153012,847015,1981,2.34,24,1085,99629,38.9,5.99,1.66,86.6,2.2,0,12.43,7.69,1.85,4.23,0.43,1.93,3.03,0.96,1.05,0.49,21.99,34.24,-118.55
60371154012,887712,1963,3.62,10,1309,46543,34.1,7.94,13.98,78.9,1.16,1.02,13.59,4.17,1.94,6.99,2.27,2.31,1.15,2.32,0.12,1.9,20.76,34.22,-118.52
60371154041,821429,1964,3.85,21,1008,123361,39.2,4.27,9.92,88.1,2.66,2,13.09,6.3,1.59,5.91,1.5,2.04,1.37,2,0.43,0.58,20.8,34.23,-118.54
60371190011,619874,1959,3.97,4,1809,112765,42.2,2.71,7.79,84.5,3.09,3.48,4.37,8.02,3.03,7.08,1.54,3.27,1.86,3,1.05,0.12,24.19,34.23,-118.42
60371154031,645833,1966,3.13,43,1596,73976,34.1,2.57,10.84,86.8,9.43,0.12,13.3,5.17,1.17,6.76,1.41,1.64,0.89,1.84,0.72,1.35,21.03,34.23,-118.53
60371154042,723958,1962,3.1,18,1678,77627,38.3,2.68,4.77,87.2,10.32,3.64,13.17,5.76,1.52,6.4,1.57,2.02,0.85,2.36,0.63,0.95,20.68,34.22,-118.54
60371172021,729396,1959,2.76,24,1509,107922,47.2,11.4,9.87,88,20.21,1.33,10.95,4.57,1.29,4.62,2.69,4.28,4.05,2.82,0.19,0.96,23.57,34.24,-118.48
60590740031,642361,2007,1.69,95,1402,124998,32.8,23.11,1.57,75.1,5.68,4.81,3.39,3.35,3.56,2.33,1.21,2.83,2.68,1.29,1.41,0.73,11.49,33.7,-117.86
60590218292,1179217,1985,3.12,19,1551,164195,48.9,17.02,0.06,70.4,0,6.47,11.84,29.7,3.91,2.11,0.61,1.15,7.76,12.31,1.55,0.42,33.22,33.89,-117.77
60590320311,948020,1975,3.27,2,1527,154914,40.8,8.19,1.7,73.2,6.01,12.91,20.38,25.1,4.93,5.6,2.5,3.38,8.58,12.53,1.22,0.16,17.43,33.65,-117.65
60590524233,1302885,1991,2.93,36,2150,126253,35.2,9.21,0,82.5,3.95,7.14,18.68,23.75,2.41,7.22,4.6,0.83,9.34,12.67,1.25,0.55,18.13,33.66,-117.66
60133373003,884454,1966,2.53,0,718,122288,53,24.37,0,63.6,30.63,2.84,9.36,8.19,2.57,1.37,1.37,4.47,5.05,4,0.54,0.42,24.6,37.94,-122.01
60133373006,1191346,1965,2.79,15,1021,131656,45.7,22.92,0,56.4,1.2,6.38,10.88,9.73,1.42,2.05,1.4,5.99,4.72,5.5,0.83,0.46,25.69,37.93,-122.01
60133381011,695707,1957,3.49,4,1276,108581,36.5,5.49,9.48,86.3,9.11,3.22,6.53,5.68,2.32,2.75,2.12,2.94,4.58,2.41,0.63,0.45,22.06,37.95,-122.04
60379108082,611328,1977,2.97,2,1561,140816,42.1,2.75,6.47,82.7,1.53,4.54,16.29,32.28,7.49,15.73,7.24,12.73,16.1,15.57,0.79,0.03,46.54,34.44,-118.4
60133560011,666925,1975,3.28,0,890,118958,46,7.08,6.29,86.9,9.07,7.69,9.11,22.28,2.09,5.2,2.49,2.1,13.53,7.22,1.88,0.81,2.48,38.02,-122.25
60133560012,667140,1976,3.33,10,1692,125226,44.1,2.96,1.36,85.9,11.77,1.03,9.49,22.59,2,5.7,2.97,2.65,12.94,6.53,1.84,1.16,1.9,38.02,-122.26
60133570003,694129,1939,2.12,52,1067,113289,44,18.74,0.84,68.7,1.3,5.42,15.4,19.81,0.84,11.89,5.24,6.66,9.57,2.7,1.06,0.49,3.69,38.06,-122.21
60390005092,452793,1986,3.09,15,910,98993,43.6,10.11,0.44,79.8,12.86,0.37,16.24,27.1,0.85,13.75,11.91,15.62,9.85,14.58,2.18,9.35,172.02,36.93,-119.87
60390005093,449479,1991,2.93,18,1061,102633,42.3,13.29,2.64,76.4,8.73,0.96,21.37,29.31,6.33,15.91,14.17,17.02,11.86,16.04,5.55,8.71,174.79,36.96,-119.84
60390006042,230000,1994,4.13,5,1493,55823,23.6,0.6,17.08,72.8,13.94,0,30.63,48.36,2.67,36.24,0.45,3.14,32.91,1.36,0.62,0.63,154.45,36.98,-120.07
60390006021,91667,1977,3.18,16,1431,31127,32.4,6.85,25.86,79.3,22.14,2.69,28.57,46.17,1.75,34.02,2.32,1.58,30.69,3.37,0.88,0.37,155.92,36.97,-120.05
61130107014,856707,1966,1.95,39,1020,34754,24.4,30.69,0,72.8,0.39,0.79,8.72,27.31,1.02,2.14,0.31,1.78,4.06,1.07,0.49,0.12,69.38,38.54,-121.74
61130106082,1003247,1996,3,50,2003,40510,23.2,17.37,0.45,78,11.69,0,8.15,26.62,3.04,4.56,0.49,1.74,6.42,3.1,0.68,0.04,70.23,38.54,-121.72
61130112042,457474,1968,2.67,1,1679,105730,39.9,3.22,12.98,80.4,4.08,0.89,4.71,20.63,2.86,16.06,0.84,2.25,2.53,3.89,0.89,0.26,77.27,38.66,-121.77
60014446021,867358,1986,2.53,62,2798,185039,38.3,20.76,1.39,62.8,4.5,14.75,1.55,23.26,3.1,3.28,0.67,4.67,3.89,3.82,1.02,0.83,5.74,37.52,-122
60590219182,888087,1985,2.4,12,2389,116037,40.2,11.26,1.38,76.5,2.08,6.57,8.13,17.81,2.18,6.31,2.52,6.13,4.01,2.69,0.92,0.24,23.4,33.79,-117.79
60590219183,1359272,1976,3.02,24,1015,200001,54,27.09,2.96,67.9,5.04,10.1,6.73,18.99,2.84,5.23,3.78,7.09,3.89,3.62,0.58,0.11,24.46,33.8,-117.8
60590631024,922476,1975,2.47,19,1649,132883,39,17.83,0,59.2,8.98,6.75,9.76,3.86,3.17,4.37,1.86,1.9,2.32,1.54,0.2,0.21,5.98,33.65,-117.89
60590111011,651401,1957,3.07,17,2247,113178,37.9,8.72,6.32,86.9,5.58,6.94,8.12,23.68,2.01,7.92,1.59,2.24,2.42,1.5,0.18,0.27,19.33,33.86,-117.95
60590018024,388636,1975,3.41,0,911,105515,31.3,8.23,9.55,79.7,12.69,6.68,8.73,20.99,4.12,8.17,0.3,3.16,4.18,1.28,1.12,0.19,17.48,33.86,-117.97
60590423051,2000001,1957,2.11,171,1331,196820,52.4,38.47,0,40.9,3.75,0,7.25,26.33,4.42,6.23,4.73,4.63,8.14,6.85,4.4,0.39,0.01,33.5,-117.74
60375424011,713855,1945,4.17,8,1031,94893,36.7,6.69,4.66,83,14.89,0,3.44,11.93,0.98,8.16,0.23,2.03,4.79,2.17,0.88,0.82,13.53,33.89,-118.21
60375424013,434906,1948,3.8,7,884,62503,38.5,0,21.72,83,5.39,0,3.55,12.04,1.17,7.98,0.86,1.18,5.39,1.76,0.25,0.63,13.06,33.89,-118.21
60375424014,461364,1953,3.92,6,1351,57009,34,0.67,25.91,79.2,7.54,0,3.08,12.44,0.71,8.44,0.83,1.07,4.97,2.23,0.15,0.43,13.47,33.89,-118.21
60375424022,583333,1948,3.91,10,1784,88323,36.3,0.34,8.91,81.7,5.36,0,4.61,11.02,2.16,6.92,0.96,2.06,6.35,0.7,0.25,0.17,12.26,33.88,-118.21
60590320343,1055412,1991,3,1,1134,187813,45.1,7.14,1.59,62.9,2.62,7.91,23.02,27.68,3.57,3.21,3.3,3.3,10.24,12.22,2.15,0.03,18.46,33.64,-117.62
60590740042,680556,1977,2.87,14,982,87243,27.2,8.15,2.95,82.1,0,0,3.12,3.96,3.71,1.87,1.74,3.56,1.88,1.69,0.72,0.4,11.64,33.71,-117.87
60590759025,1245763,1940,2.28,14,828,81001,35.3,13.89,0,77.5,4.89,14.02,4.86,14.64,0.63,5.63,1.81,3.13,1.38,1.17,1.39,0.37,19.74,33.78,-117.85
60590525193,1099206,1985,2.93,19,1700,143593,40.9,15,1.53,73.7,4.68,12.59,3.26,5.67,1.46,3.83,1.26,2.26,5,2.43,0.72,0.19,10.15,33.67,-117.82
60590881042,674419,1971,3.42,19,2298,77139,34.7,5.7,6.4,88.1,11.57,1.52,1.81,17.98,2.26,5.67,0.91,2.13,4.26,0.44,0.35,0.74,10.32,33.79,-117.99
60590996041,894813,1965,2.94,10,1726,104894,45,8.46,1.16,72.9,6.29,0,4.5,17.9,1.88,4.68,0.79,4.43,6.22,2.24,0.21,0,5.3,33.74,-118.02
60590320202,898910,1976,3.11,14,2287,187548,42.9,7.43,1.66,68.7,4.06,11.06,21.19,27.22,3.16,3.44,2.72,3.22,7.37,8.31,0.59,0.3,15.57,33.61,-117.64
60590320203,1139583,1977,2.42,8,909,116868,45.3,20.24,0,73,11.3,5.22,19.59,25.76,1.09,1.5,3.22,1.13,5.78,6.79,0.58,0.11,13.82,33.6,-117.65
60590320222,595149,1985,2.4,14,1424,94141,39.6,10.25,0,82.7,0,2.47,13.79,27.31,3.32,4.16,0.55,4.82,0.05,0.98,1.66,0.92,9.95,33.56,-117.67
60670075042,321154,1972,2.43,13,1304,63492,40.2,7.67,1.76,72.4,3.42,9.38,7.22,27.48,0.87,6.94,2.35,0.95,1.74,0.35,2.07,1.09,102.6,38.65,-121.35
60855086013,2000001,1960,2.68,37,1418,180099,40,28.07,5.08,79.5,0.78,24.25,13.18,12.59,1.1,1.69,1.61,1.31,4.71,4.89,0.99,0.19,7.53,37.38,-122.04
60855086021,1800743,1956,2.64,37,1271,129388,38.8,17.62,0.08,76.9,0,13.4,13.05,10.94,1.37,1.07,2.87,1.49,5.5,4.01,0.35,0.82,8.81,37.37,-122.03
60855086022,1414557,1970,2.45,24,795,158100,36.2,29.94,1.89,72.3,1.13,25.29,13.53,11.7,0.61,0.45,2.11,0.73,5.17,4.64,1.11,0.56,8.65,37.37,-122.03
60855086023,1777778,1991,2.18,110,2031,200001,33.5,29.84,1.23,70.7,1.54,33.38,12.43,10.77,1.65,1.57,3.09,1.84,5.93,3.48,0.75,0.53,8.34,37.37,-122.02
60670077012,536168,1976,2.74,32,2324,48262,33.4,8.22,1.38,76.4,15.22,0,6.58,29.72,0.93,6.54,4.89,4.18,4.07,4.18,0.99,0.86,101.35,38.62,-121.34
60670077021,626103,1975,2.59,56,2206,128485,43.8,12.87,3.35,68.4,10.64,4.74,6.63,30.55,2.04,6.75,4.44,6.28,5.64,4.62,0.84,0.06,100.22,38.6,-121.34
60670077022,852273,1977,2.02,9,1141,69556,59.5,16.48,0,68.2,5.06,13,7.53,31.29,1.42,7.61,4.1,6.28,6.13,5.1,1.27,0.61,101.05,38.61,-121.33
60670078011,605324,1983,2.58,35,1912,99682,34.3,7.27,1.62,70.5,3.31,5.33,6.84,30.99,2.23,7.21,4.51,4.43,4.77,3.93,0.49,0.37,103.21,38.63,-121.32
60670078012,808287,1984,2.31,36,1603,90946,43.2,11.67,2.37,57.6,2.57,2.53,5.83,31.99,2.85,6.45,3.77,5.36,5.47,4.73,0.99,0.99,103.84,38.63,-121.32
60670078021,679073,1970,2.32,9,1166,82305,42.1,28.82,0,62.3,3.71,4.99,5.82,32.18,2.17,7.28,3.25,5.76,6.02,5.31,1.02,0.78,103.28,38.62,-121.32
60670076021,520833,1972,2.46,20,1375,78297,40.1,7.27,8.36,70.7,7.34,4.99,7.8,30.01,2.53,7.6,4.01,3.4,3.77,2.93,0.89,0.62,102.95,38.64,-121.33
60371011103,677632,1955,2.95,18,1042,101208,43.3,8.45,0,69.1,3.23,2.98,9.79,10.73,0.68,10.17,3.46,10.59,11.54,8.76,0.26,0.48,33.26,34.26,-118.3
